time in seconds, count in bar, beats in bar
159.2 , 4 , 4
159.62 , 1 , 4
160.04 , 2 , 4
160.46 , 3 , 4
160.88 , 4 , 4
161.3 , 1 , 4
161.72 , 2 , 4
162.14 , 3 , 4
162.56 , 4 , 4
162.98 , 1 , 4
163.38 , 2 , 4
163.78 , 3 , 4
164.18 , 4 , 4
164.6 , 1 , 4
165.02 , 2 , 4
165.44 , 3 , 4
165.86 , 4 , 4
166.28 , 1 , 4
166.7 , 2 , 4
167.12 , 3 , 4
167.54 , 4 , 4
167.96 , 1 , 4
168.38 , 2 , 4
168.8 , 3 , 4
169.22 , 4 , 4
169.64 , 1 , 4
170.06 , 2 , 4
170.48 , 3 , 4
170.9 , 4 , 4
171.32 , 1 , 4
171.74 , 2 , 4
172.16 , 3 , 4
172.58 , 4 , 4
173 , 1 , 4
173.42 , 2 , 4
173.84 , 3 , 4
174.26 , 4 , 4
174.68 , 1 , 4
175.11 , 2 , 4
175.54 , 3 , 4
175.97 , 4 , 4
176.41 , 1 , 4
176.85 , 2 , 4
177.29 , 3 , 4
177.73 , 4 , 4
178.17 , 1 , 4
178.61 , 2 , 4
179.05 , 3 , 4
179.49 , 4 , 4
179.93 , 1 , 4
180.35 , 2 , 4
180.77 , 3 , 4
181.19 , 4 , 4
181.61 , 1 , 4
182.03 , 2 , 4
182.45 , 3 , 4
182.87 , 4 , 4
183.29 , 1 , 4
183.71 , 2 , 4
184.13 , 3 , 4
184.55 , 4 , 4
184.99 , 1 , 4
185.43 , 2 , 4
185.87 , 3 , 4
186.31 , 4 , 4
186.75 , 1 , 4
187.19 , 2 , 4
187.64 , 3 , 4
188.09 , 4 , 4
188.54 , 1 , 4
188.99 , 2 , 4
189.44 , 3 , 4
189.89 , 4 , 4
190.34 , 1 , 4
190.79 , 2 , 4
191.24 , 3 , 4
191.69 , 4 , 4
192.14 , 1 , 4
192.59 , 2 , 4
193.04 , 3 , 4
193.49 , 4 , 4
193.94 , 1 , 4
194.39 , 2 , 4
194.84 , 3 , 4
195.29 , 4 , 4
195.74 , 1 , 4
196.19 , 2 , 4
196.63 , 3 , 4
197.07 , 4 , 4
197.51 , 1 , 4
197.93 , 2 , 4
198.35 , 3 , 4
198.77 , 4 , 4
199.19 , 1 , 4
199.61 , 2 , 4
200.03 , 3 , 4
200.45 , 4 , 4
200.85 , 1 , 4
201.25 , 2 , 4
201.65 , 3 , 4
202.07 , 4 , 4
202.49 , 1 , 4
202.91 , 2 , 4
203.33 , 3 , 4
203.75 , 4 , 4
204.17 , 1 , 4
204.59 , 2 , 4
205.01 , 3 , 4
205.43 , 4 , 4
205.85 , 1 , 4
206.27 , 2 , 4
206.69 , 3 , 4
207.11 , 4 , 4
207.53 , 1 , 4
207.95 , 2 , 4
208.37 , 3 , 4
208.79 , 4 , 4
209.21 , 1 , 4
209.63 , 2 , 4
210.05 , 3 , 4
210.47 , 4 , 4
210.89 , 1 , 4
211.31 , 2 , 4
211.73 , 3 , 4
212.15 , 4 , 4
212.55 , 1 , 4
212.95 , 2 , 4
213.35 , 3 , 4
213.75 , 4 , 4
214.17 , 1 , 4
214.59 , 2 , 4
215.01 , 3 , 4
215.43 , 4 , 4
215.85 , 1 , 4
216.27 , 2 , 4
216.69 , 3 , 4
217.11 , 4 , 4
217.53 , 1 , 4
217.95 , 2 , 4
218.37 , 3 , 4
218.79 , 4 , 4
219.21 , 1 , 4
219.63 , 2 , 4
220.05 , 3 , 4
220.47 , 4 , 4
220.89 , 1 , 4
221.31 , 2 , 4
221.73 , 3 , 4
222.13 , 4 , 4
222.53 , 1 , 4
222.95 , 2 , 4
223.37 , 3 , 4
223.79 , 4 , 4
224.21 , 1 , 4
224.63 , 2 , 4
225.05 , 3 , 4
225.47 , 4 , 4
225.89 , 1 , 4
226.31 , 2 , 4
226.73 , 3 , 4
227.15 , 4 , 4
227.57 , 1 , 4
227.99 , 2 , 4
228.41 , 3 , 4
228.83 , 4 , 4
229.25 , 1 , 4
229.67 , 2 , 4
230.09 , 3 , 4
